,date,intersection,intersection_id,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol,latitude,longitude,geometry
64,2017-11-28,BURRARD ST AND PACIFIC ST,61,rain,,True,True,True,True,True,True,07:55 - 08:55,,39.0,464.0,,10.0,536.0,,1.0,1650.0,,137.0,803.0,16:55 - 17:55,,38.0,659.0,,22.0,687.0,,1.0,1927.0,,258.0,729.0,09:00 - 10:00,,,,,,,,,3.0,,,,49.27697067,-123.1323691,POINT (-123.1323691 49.27697067)
65,2017-07-12,MAIN ST AND E BROADWAY,53,sunny,,True,True,False,True,True,True,07:00 - 08:00,4.0,170.0,464.0,3.0,109.0,998.0,26.0,123.0,867.0,3.0,179.0,504.0,17:05 - 18:05,28.0,380.0,1070.0,6.0,389.0,929.0,24.0,362.0,917.0,10.0,476.0,1379.0,,,,,,,,,,,,,,49.26291346,-123.1009595,POINT (-123.1009595 49.26291346)
66,2017-10-17,QUEBEC ST AND TERMINAL AV,62,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,474.0,858.0,,215.0,1258.0,,,795.0,,,,16:55 - 17:55,,747.0,1275.0,,251.0,1203.0,,,674.0,,,,,,,,,,,,,,,,,49.273016,-123.1017281,POINT (-123.1017281 49.273016)
67,2017-04-12,BURRARD ST AND W 16TH AV,63,rain,,True,True,False,True,True,True,07:55 - 08:55,,4.0,348.0,,,740.0,,,19.0,1.0,6.0,994.0,16:45 - 17:45,,9.0,540.0,,,958.0,,2.0,29.0,,6.0,783.0,,,,,,,,,,,,,,49.25716792,-123.1459999,POINT (-123.1459999 49.25716792)
68,2017-06-21,BURRARD ST AND W 7TH AV,64,sunny,,True,True,False,True,True,True,07:50 - 08:50,13.0,26.0,570.0,31.0,37.0,24.0,6.0,30.0,684.0,92.0,42.0,45.0,17:00 - 18:00,59.0,49.0,806.0,87.0,83.0,32.0,7.0,47.0,683.0,41.0,108.0,47.0,,,,,,,,,,,,,,49.26546334,-123.145693,POINT (-123.145693 49.26546334)
69,2017-03-09,W BROADWAY AND BURRARD ST,65,snow,,True,True,True,True,True,True,07:45 - 08:45,,64.0,533.0,,115.0,596.0,4.0,78.0,568.0,3.0,52.0,938.0,16:55 - 17:55,4.0,96.0,820.0,,185.0,988.0,1.0,187.0,535.0,1.0,87.0,974.0,09:00 - 10:00,,,2.0,,,,,,,,,,49.26371387,-123.1457578,POINT (-123.1457578 49.26371387)
70,2017-03-21,BURRARD ST AND W PENDER ST,66,rain,,True,True,False,True,True,True,07:45 - 08:45,3.0,352.0,419.0,20.0,232.0,490.0,7.0,309.0,610.0,5.0,1260.0,953.0,16:50 - 17:50,2.0,611.0,447.0,8.0,497.0,392.0,2.0,703.0,530.0,11.0,1596.0,741.0,,,,,,,,,,,,,,49.28658845,-123.1178287,POINT (-123.1178287 49.28658845)
71,2017-11-15,MAIN ST AND E BROADWAY,53,rain,,True,True,True,True,False,True,13:00 - 14:00,9.0,435.0,792.0,9.0,371.0,726.0,11.0,313.0,1017.0,5.0,334.0,843.0,,,,,,,,,,,,,,13:00 - 14:00,9.0,435.0,792.0,9.0,371.0,726.0,11.0,313.0,1017.0,5.0,334.0,843.0,49.26291346,-123.1009595,POINT (-123.1009595 49.26291346)
72,2017-10-25,E 6TH AV AND QUEBEC ST,67,rain,,True,True,False,True,True,True,08:00 - 09:00,,35.0,188.0,,40.0,233.0,,8.0,239.0,,36.0,38.0,17:00 - 18:00,,21.0,326.0,,64.0,49.0,,19.0,258.0,,57.0,109.0,,,,,,,,,,,,,,49.26554253,-123.102854,POINT (-123.102854 49.26554253)
73,2017-03-23,MAIN ST AND E GEORGIA ST,68,rain,,True,True,False,True,True,True,08:00 - 09:00,6.0,75.0,421.0,1.0,26.0,22.0,21.0,27.0,752.0,1.0,57.0,17.0,16:55 - 17:55,7.0,133.0,594.0,,116.0,58.0,15.0,77.0,644.0,2.0,127.0,6.0,,,,,,,,,,,,,,49.27862219,-123.0997713,POINT (-123.0997713 49.27862219)
74,2017-01-11,DAVIE ST AND BUTE ST,69,sunny,,True,True,False,True,True,True,07:55 - 08:55,3.0,38.0,36.0,,165.0,308.0,6.0,120.0,,4.0,102.0,405.0,16:55 - 17:55,8.0,76.0,38.0,4.0,232.0,497.0,1.0,286.0,,3.0,381.0,347.0,,,,,,,,,,,,,,49.28178317,-123.1333593,POINT (-123.1333593 49.28178317)
75,2017-03-08,E KING EDWARD AV AND MAIN ST,70,snow,,True,True,False,True,True,True,08:00 - 09:00,1.0,60.0,843.0,2.0,127.0,1121.0,5.0,66.0,1242.0,1.0,75.0,701.0,17:00 - 18:00,2.0,98.0,1803.0,,225.0,720.0,2.0,197.0,928.0,2.0,192.0,1222.0,,,,,,,,,,,,,,49.24877829,-123.1010372,POINT (-123.1010372 49.24877829)
76,2017-01-19,MAIN ST AND E PENDER ST,71,rain,,True,True,False,True,True,True,08:00 - 09:00,1.0,175.0,513.0,3.0,289.0,270.0,4.0,96.0,558.0,1.0,141.0,164.0,16:55 - 17:55,4.0,400.0,832.0,3.0,418.0,269.0,2.0,193.0,463.0,3.0,288.0,384.0,,,,,,,,,,,,,,49.28038552,-123.0996891,POINT (-123.0996891 49.28038552)
77,2017-02-28,MAIN ST AND INDUSTRIAL AV,72,snow,,True,True,True,True,True,True,08:00 - 09:00,4.0,1.0,1334.0,,72.0,73.0,54.0,,1523.0,,106.0,20.0,16:55 - 17:55,19.0,,1261.0,13.0,80.0,188.0,17.0,,1198.0,,48.0,,09:00 - 10:00,,,5.0,1.0,,1.0,1.0,,3.0,,,,49.27047594,-123.1006414,POINT (-123.1006414 49.27047594)
78,2017-02-07,BUTE ST AND ROBSON ST,73,snow,,True,True,False,True,True,True,08:00 - 09:00,1.0,300.0,204.0,1.0,413.0,255.0,7.0,309.0,40.0,2.0,205.0,328.0,16:40 - 17:40,3.0,725.0,165.0,4.0,623.0,433.0,1.0,780.0,107.0,2.0,457.0,317.0,,,,,,,,,,,,,,49.28600474,-123.1269797,POINT (-123.1269797 49.28600474)
79,2017-06-22,BUTE ST AND ROBSON ST,73,sunny,,True,True,False,True,True,True,07:50 - 08:50,6.0,308.0,205.0,8.0,410.0,234.0,28.0,256.0,79.0,18.0,253.0,422.0,16:55 - 17:55,33.0,1019.0,242.0,21.0,854.0,307.0,10.0,1826.0,77.0,16.0,805.0,333.0,,,,,,,,,,,,,,49.28600474,-123.1269797,POINT (-123.1269797 49.28600474)
80,2017-08-29,BUTE ST AND ROBSON ST,73,sunny,,True,True,False,True,True,True,08:00 - 09:00,4.0,423.0,159.0,13.0,649.0,320.0,59.0,288.0,4.0,20.0,164.0,381.0,16:50 - 17:50,34.0,1184.0,153.0,34.0,1201.0,446.0,13.0,2486.0,1.0,6.0,1094.0,383.0,,,,,,,,,,,,,,49.28600474,-123.1269797,POINT (-123.1269797 49.28600474)
81,2017-01-24,W PENDER ST AND BUTE ST,74,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,2.0,308.0,146.0,3.0,463.0,210.0,6.0,133.0,301.0,24.0,159.0,927.0,16:45 - 17:45,1.0,89.0,96.0,12.0,365.0,414.0,7.0,247.0,378.0,9.0,293.0,335.0,,,,,,,,,,,,,,49.28839156,-123.1233727,POINT (-123.1233727 49.28839156)
82,2017-01-26,KEEFER ST AND MAIN ST,75,cloudy,,True,True,False,True,True,True,08:00 - 09:00,6.0,33.0,490.0,3.0,293.0,230.0,17.0,131.0,725.0,2.0,260.0,179.0,16:50 - 17:50,16.0,76.0,708.0,1.0,384.0,176.0,14.0,225.0,541.0,10.0,509.0,379.0,,,,,,,,,,,,,,49.27948147,-123.0997293,POINT (-123.0997293 49.27948147)
83,2017-02-15,MAIN ST AND POWELL ST,76,rain,,True,True,False,True,True,True,07:45 - 08:45,5.0,45.0,93.0,9.0,46.0,1376.0,3.0,55.0,359.0,,45.0,,16:30 - 17:30,,48.0,348.0,6.0,79.0,857.0,1.0,55.0,190.0,,2.0,,,,,,,,,,,,,,,49.28318946,-123.0995671,POINT (-123.0995671 49.28318946)
84,2017-02-14,JOYCE ST AND VANNESS AV,58,rain,,True,True,False,True,True,True,08:00 - 09:00,,594.0,525.0,6.0,440.0,383.0,2.0,413.0,719.0,6.0,699.0,214.0,17:00 - 18:00,1.0,317.0,599.0,16.0,634.0,239.0,,326.0,815.0,8.0,677.0,319.0,,,,,,,,,,,,,,49.23825639,-123.0318495,POINT (-123.0318495 49.23825639)
85,2017-08-16,JOYCE ST AND KINGSWAY,77,partly cloudy,,True,True,False,True,True,True,07:45 - 08:45,,40.0,565.0,,61.0,1742.0,,44.0,632.0,2.0,55.0,944.0,16:45 - 17:45,1.0,195.0,671.0,7.0,250.0,1237.0,1.0,260.0,855.0,2.0,137.0,1660.0,,,,,,,,,,,,,,49.2341535,-123.0358766,POINT (-123.0358766 49.2341535)
86,2017-05-16,E 1ST AV AND RENFREW ST,78,partly cloudy,,True,True,False,True,True,True,07:45 - 08:45,1.0,32.0,962.0,,20.0,1781.0,,16.0,836.0,,33.0,1755.0,16:50 - 17:50,1.0,42.0,791.0,,33.0,1780.0,4.0,54.0,856.0,,36.0,1809.0,,,,,,,,,,,,,,49.26949011,-123.0442155,POINT (-123.0442155 49.26949011)
87,2017-10-05,E 1ST AV AND RENFREW ST,78,sunny,,True,True,False,True,True,True,07:40 - 08:40,3.0,29.0,943.0,4.0,18.0,1759.0,,24.0,830.0,1.0,27.0,1780.0,16:50 - 17:50,7.0,39.0,1103.0,12.0,31.0,2087.0,2.0,46.0,1021.0,,34.0,1720.0,,,,,,,,,,,,,,49.26949011,-123.0442155,POINT (-123.0442155 49.26949011)
88,2017-01-12,JOYCE ST AND KINGSWAY,77,sunny,,True,True,False,True,True,True,07:55 - 08:55,,35.0,597.0,3.0,39.0,1897.0,,47.0,745.0,2.0,53.0,879.0,16:45 - 17:45,,128.0,781.0,2.0,161.0,1346.0,,158.0,847.0,1.0,92.0,1543.0,,,,,,,,,,,,,,49.2341535,-123.0358766,POINT (-123.0358766 49.2341535)
89,2017-01-26,CAMBIE ST AND NELSON ST,79,cloudy,,True,True,False,True,True,True,07:50 - 08:50,1.0,137.0,254.0,2.0,82.0,,,215.0,427.0,25.0,101.0,1602.0,16:40 - 17:40,6.0,167.0,365.0,4.0,88.0,,3.0,174.0,496.0,37.0,119.0,1788.0,,,,,,,,,,,,,,49.27610458,-123.1181308,POINT (-123.1181308 49.27610458)
90,2017-08-15,E 29TH AV AND JOYCE ST,80,sunny,,True,True,False,True,True,True,08:00 - 09:00,,,,1.0,5.0,711.0,,3.0,540.0,4.0,12.0,149.0,16:00 - 17:00,,,,1.0,4.0,749.0,,1.0,507.0,,1.0,296.0,,,,,,,,,,,,,,49.24451613,-123.0258482,POINT (-123.0258482 49.24451613)
91,2017-01-10,SMITHE ST AND CAMBIE ST,81,snow,,True,True,False,True,True,True,07:40 - 08:40,,140.0,374.0,23.0,82.0,1371.0,4.0,114.0,215.0,,80.0,,17:00 - 18:00,2.0,190.0,464.0,5.0,97.0,1011.0,2.0,262.0,271.0,3.0,121.0,,,,,,,,,,,,,,,49.27715597,-123.1165452,POINT (-123.1165452 49.27715597)
92,2017-07-27,CAMBIE ST AND W 14TH AV,82,sunny,,True,True,False,True,True,True,08:00 - 09:00,1.0,39.0,966.0,36.0,56.0,40.0,18.0,26.0,1357.0,20.0,77.0,30.0,16:30 - 17:30,5.0,50.0,1399.0,16.0,66.0,14.0,8.0,43.0,1107.0,26.0,162.0,126.0,,,,,,,,,,,,,,49.25873339,-123.1150307,POINT (-123.1150307 49.25873339)
93,2017-10-03,LAKEWOOD DRIVE AND E 1ST AV,83,sunny,,True,True,False,True,True,True,07:55 - 08:55,31.0,1.0,20.0,4.0,13.0,1950.0,16.0,3.0,19.0,1.0,22.0,1438.0,17:00 - 18:00,23.0,6.0,11.0,10.0,9.0,1352.0,6.0,9.0,17.0,,9.0,1554.0,,,,,,,,,,,,,,49.26953967,-123.0618879,POINT (-123.0618879 49.26953967)
94,2017-02-08,W 37TH AV AND CAMBIE ST,84,partly cloudy,,True,True,True,True,True,True,08:00 - 09:00,1.0,23.0,969.0,,8.0,29.0,,7.0,1151.0,1.0,12.0,79.0,16:00 - 17:00,1.0,6.0,1077.0,,7.0,4.0,,14.0,840.0,,18.0,38.0,14:55 - 15:55,,40.0,1261.0,,21.0,8.0,1.0,19.0,933.0,,46.0,147.0,49.23724784,-123.1160455,POINT (-123.1160455 49.23724784)
95,2017-05-04,W 41ST AV AND CAMBIE ST,85,rain,,True,True,False,True,True,True,07:55 - 08:55,1.0,25.0,904.0,,24.0,1717.0,11.0,166.0,1286.0,,602.0,832.0,16:25 - 17:25,5.0,170.0,1515.0,5.0,56.0,1747.0,24.0,280.0,1336.0,6.0,603.0,1376.0,,,,,,,,,,,,,,49.23354347,-123.1161922,POINT (-123.1161922 49.23354347)
96,2017-01-24,CAMBIE ST AND W 7TH AV,86,sunny,,True,True,False,True,True,True,07:55 - 08:55,9.0,67.0,1632.0,11.0,256.0,471.0,23.0,67.0,1678.0,9.0,81.0,156.0,16:25 - 17:25,5.0,163.0,2372.0,10.0,718.0,446.0,13.0,184.0,1442.0,10.0,63.0,412.0,,,,,,,,,,,,,,49.26496547,-123.1147567,POINT (-123.1147567 49.26496547)
97,2017-03-28,CAMBIE ST AND W 7TH AV,86,rain,,True,True,False,True,True,True,08:00 - 09:00,3.0,52.0,1584.0,6.0,204.0,483.0,17.0,90.0,1588.0,14.0,75.0,184.0,16:50 - 17:50,1.0,180.0,1606.0,11.0,392.0,487.0,9.0,132.0,1521.0,11.0,222.0,380.0,,,,,,,,,,,,,,49.26496547,-123.1147567,POINT (-123.1147567 49.26496547)
98,2017-01-31,W BROADWAY AND CAMBIE ST,87,sunny,,True,True,False,True,True,True,07:50 - 08:50,5.0,653.0,1266.0,3.0,810.0,1636.0,26.0,1039.0,1348.0,,847.0,826.0,16:00 - 17:00,4.0,942.0,1322.0,2.0,1144.0,1258.0,5.0,1479.0,1085.0,5.0,1151.0,1414.0,,,,,,,,,,,,,,49.26321846,-123.1148834,POINT (-123.1148834 49.26321846)
99,2017-03-22,VENABLES ST AND CAMPBELL AV,88,rain,,True,True,False,True,True,True,07:50 - 08:50,,3.0,59.0,1.0,11.0,1107.0,,,,1.0,2.0,696.0,16:15 - 17:15,1.0,3.0,108.0,,23.0,677.0,,2.0,,2.0,6.0,1548.0,,,,,,,,,,,,,,49.27649352,-123.084992,POINT (-123.084992 49.27649352)
100,2017-01-26,DAVIE ST AND RICHARDS ST,89,cloudy,,True,True,False,True,True,True,08:00 - 09:00,6.0,415.0,366.0,11.0,114.0,265.0,,237.0,,9.0,114.0,231.0,16:50 - 17:50,1.0,514.0,751.0,1.0,147.0,291.0,1.0,378.0,,7.0,198.0,282.0,,,,,,,,,,,,,,49.27587996,-123.1242361,POINT (-123.1242361 49.27587996)
101,2017-02-02,RICHARDS ST AND DRAKE ST,90,cloudy,,True,True,False,True,True,True,08:00 - 09:00,,133.0,306.0,,38.0,122.0,,96.0,,,129.0,284.0,17:00 - 18:00,,223.0,557.0,,66.0,202.0,,127.0,,,206.0,414.0,,,,,,,,,,,,,,49.27482498,-123.125831,POINT (-123.125831 49.27482498)
102,2017-02-14,E BROADWAY AND LAKEWOOD DRIVE,91,rain,,True,True,True,True,True,True,07:30 - 08:30,14.0,7.0,13.0,,22.0,2155.0,6.0,23.0,27.0,1.0,7.0,1156.0,16:35 - 17:35,12.0,35.0,46.0,2.0,43.0,1818.0,10.0,30.0,45.0,,20.0,1798.0,15:00 - 16:00,5.0,46.0,20.0,1.0,163.0,1254.0,4.0,76.0,86.0,,28.0,1666.0,49.26226149,-123.0620261,POINT (-123.0620261 49.26226149)
103,2017-02-14,SMITHE ST AND RICHARDS ST,92,rain,,True,True,False,True,True,True,07:45 - 08:45,7.0,178.0,516.0,29.0,132.0,1262.0,,131.0,,,107.0,,16:35 - 17:35,19.0,296.0,1199.0,24.0,288.0,865.0,,259.0,,1.0,193.0,,,,,,,,,,,,,,,49.27904054,-123.1194579,POINT (-123.1194579 49.27904054)
104,2017-05-11,W GEORGIA ST AND RICHARDS ST,93,rain,,True,True,False,True,True,True,07:40 - 08:40,21.0,297.0,661.0,2.0,102.0,343.0,,416.0,,5.0,209.0,1237.0,16:40 - 17:40,16.0,834.0,1093.0,5.0,327.0,437.0,,718.0,,14.0,319.0,1320.0,,,,,,,,,,,,,,49.28122479,-123.1161586,POINT (-123.1161586 49.28122479)
105,2017-01-31,RICHARDS ST AND W HASTINGS ST,94,sunny,,True,True,False,True,True,True,07:45 - 08:45,7.0,278.0,284.0,6.0,126.0,610.0,,211.0,,4.0,183.0,331.0,16:35 - 17:35,19.0,385.0,359.0,7.0,270.0,484.0,,546.0,,25.0,506.0,914.0,,,,,,,,,,,,,,49.28403765,-123.1119042,POINT (-123.1119042 49.28403765)
106,2017-05-23,E 6TH AV AND CAROLINA ST,95,sunny,,True,True,True,True,True,True,08:00 - 09:00,6.0,22.0,20.0,32.0,9.0,23.0,10.0,14.0,122.0,9.0,13.0,36.0,16:30 - 17:30,,41.0,36.0,5.0,16.0,20.0,3.0,27.0,77.0,25.0,11.0,74.0,14:55 - 15:55,,25.0,33.0,6.0,7.0,17.0,1.0,24.0,63.0,9.0,18.0,36.0,49.26524827,-123.0910115,POINT (-123.0910115 49.26524827)
107,2017-10-05,RUPERT ST AND E 1ST AV,96,sunny,,True,True,False,True,True,True,07:35 - 08:35,4.0,,829.0,1.0,,1332.0,2.0,1.0,204.0,,22.0,1432.0,17:00 - 18:00,4.0,1.0,898.0,,5.0,1995.0,4.0,1.0,821.0,,8.0,1492.0,,,,,,,,,,,,,,49.26945992,-123.0336927,POINT (-123.0336927 49.26945992)
108,2017-01-25,E 22ND AV AND RUPERT ST,97,cloudy,,True,True,False,True,True,True,07:40 - 08:40,,48.0,581.0,3.0,29.0,712.0,1.0,29.0,634.0,3.0,20.0,394.0,17:00 - 18:00,3.0,32.0,657.0,1.0,13.0,634.0,2.0,70.0,693.0,1.0,48.0,559.0,,,,,,,,,,,,,,49.25060012,-123.0338047,POINT (-123.0338047 49.25060012)
109,2017-10-11,E 22ND AV AND RUPERT ST,97,rain,,True,True,True,True,True,True,08:00 - 09:00,,216.0,564.0,4.0,279.0,823.0,5.0,109.0,982.0,4.0,73.0,474.0,16:15 - 17:15,2.0,80.0,866.0,2.0,104.0,843.0,2.0,86.0,977.0,,68.0,697.0,15:00 - 16:00,,244.0,736.0,2.0,237.0,659.0,,135.0,916.0,,154.0,623.0,49.25060012,-123.0338047,POINT (-123.0338047 49.25060012)
110,2017-10-11,E 7TH AV AND RUPERT ST,98,rain,,True,True,True,True,True,True,07:55 - 08:55,3.0,25.0,636.0,,12.0,3.0,,24.0,393.0,1.0,25.0,45.0,16:20 - 17:20,2.0,12.0,685.0,1.0,22.0,8.0,4.0,14.0,503.0,1.0,23.0,29.0,14:55 - 15:55,,6.0,604.0,,27.0,3.0,1.0,12.0,470.0,1.0,26.0,54.0,49.2638208,-123.0337538,POINT (-123.0337538 49.2638208)
111,2017-10-12,E 8TH AV AND RUPERT ST,99,rain,,True,True,True,True,True,True,07:55 - 08:55,1.0,4.0,714.0,,43.0,18.0,2.0,4.0,450.0,1.0,53.0,57.0,16:30 - 17:30,3.0,,719.0,,56.0,21.0,3.0,2.0,556.0,,35.0,49.0,14:30 - 15:30,,,603.0,,27.0,16.0,1.0,1.0,464.0,,36.0,61.0,49.26291584,-123.0337553,POINT (-123.0337553 49.26291584)
112,2017-01-24,PACIFIC BOULEVARD AND CARRALL ST,100,sunny,,True,True,False,True,True,True,08:00 - 09:00,11.0,10.0,41.0,,7.0,,96.0,9.0,1.0,24.0,121.0,1038.0,16:30 - 17:30,76.0,8.0,112.0,,11.0,,14.0,7.0,2.0,45.0,101.0,1158.0,,,,,,,,,,,,,,49.27709578,-123.1063808,POINT (-123.1063808 49.27709578)
113,2017-02-16,E HASTINGS ST AND CASSIAR CONNECTOR,101,rain,,True,True,False,True,True,True,07:20 - 08:20,1.0,25.0,384.0,1.0,21.0,2444.0,6.0,9.0,802.0,1.0,4.0,742.0,16:55 - 17:55,,30.0,898.0,,17.0,1130.0,12.0,24.0,617.0,,18.0,1605.0,,,,,,,,,,,,,,49.28112249,-123.0314881,POINT (-123.0314881 49.28112249)
114,2017-10-11,CASSIAR ST AND E 22ND AV,102,rain,,True,True,True,True,True,True,07:55 - 08:55,,30.0,,4.0,23.0,753.0,1.0,12.0,35.0,3.0,,535.0,16:20 - 17:20,,15.0,,3.0,5.0,722.0,,15.0,45.0,1.0,,677.0,15:00 - 16:00,,127.0,,3.0,89.0,576.0,1.0,18.0,51.0,,,652.0,49.25060204,-123.0310649,POINT (-123.0310649 49.25060204)
115,2017-10-10,E 6TH AV AND CASSIAR ST,103,cloudy,,True,True,True,True,True,True,08:00 - 09:00,,23.0,49.0,,32.0,,,3.0,17.0,,18.0,16.0,16:05 - 17:05,,10.0,17.0,,10.0,,,,46.0,1.0,19.0,25.0,14:45 - 15:45,,36.0,32.0,,33.0,,1.0,7.0,42.0,,43.0,23.0,49.26471487,-123.0310109,POINT (-123.0310109 49.26471487)
116,2017-10-11,E 8TH AV AND CASSIAR ST,104,rain,,True,True,True,True,True,True,08:00 - 09:00,,43.0,34.0,,9.0,9.0,,1.0,27.0,,17.0,28.0,16:25 - 17:25,,20.0,25.0,,11.0,8.0,,18.0,18.0,1.0,1.0,31.0,14:30 - 15:30,,26.0,35.0,,2.0,12.0,,2.0,15.0,,12.0,30.0,49.26290469,-123.0310136,POINT (-123.0310136 49.26290469)
117,2017-02-22,GEORGIA VIADUCT AND CITADEL PARADE,105,rain,,True,True,False,True,True,True,07:50 - 08:50,,135.0,32.0,,,,,,,1.0,11.0,1377.0,16:40 - 17:40,,186.0,14.0,,21.0,,,,,3.0,17.0,1861.0,,,,,,,,,,,,,,49.27836693,-123.1116987,POINT (-123.1116987 49.27836693)
118,2017-04-22,GRANDVIEW HIGHWAY AND RUPERT ST,106,rain,,True,True,True,True,False,True,13:45 - 14:45,1.0,35.0,990.0,1.0,15.0,2015.0,,13.0,894.0,,78.0,1531.0,,,,,,,,,,,,,,13:45 - 14:45,1.0,35.0,990.0,1.0,15.0,2015.0,,13.0,894.0,,78.0,1531.0,49.25815024,-123.033772,POINT (-123.033772 49.25815024)
119,2017-03-16,CLARENDON ST AND E 41ST AV,107,rain,,True,True,False,True,True,True,07:55 - 08:55,,27.0,307.0,1.0,11.0,1114.0,,12.0,453.0,,23.0,940.0,16:50 - 17:50,1.0,16.0,588.0,,18.0,1027.0,,17.0,502.0,,15.0,1184.0,,,,,,,,,,,,,,49.2328265,-123.0553955,POINT (-123.0553955 49.2328265)
120,2017-01-31,RUPERT ST AND KINGSWAY,108,sunny,,True,True,False,True,True,True,07:45 - 08:45,,20.0,720.0,3.0,19.0,1777.0,,21.0,971.0,4.0,34.0,803.0,16:50 - 17:50,,41.0,677.0,8.0,20.0,1194.0,3.0,7.0,882.0,,22.0,1485.0,,,,,,,,,,,,,,49.23594292,-123.042316,POINT (-123.042316 49.23594292)
121,2017-08-15,RUPERT ST AND VANNESS AV,109,sunny,,True,True,False,True,True,True,08:00 - 09:00,6.0,37.0,759.0,35.0,9.0,68.0,3.0,6.0,645.0,15.0,13.0,44.0,17:00 - 18:00,4.0,25.0,816.0,29.0,6.0,73.0,6.0,24.0,728.0,31.0,12.0,80.0,,,,,,,,,,,,,,49.2406809,-123.0377267,POINT (-123.0377267 49.2406809)
122,2017-04-11,MCKINNON ST AND SCHOOL AV,110,rain,,True,True,False,True,True,True,08:00 - 09:00,14.0,2.0,72.0,81.0,,6.0,,,,70.0,,57.0,16:40 - 17:40,7.0,3.0,39.0,99.0,,12.0,,,,142.0,,54.0,,,,,,,,,,,,,,49.23370058,-123.0387747,POINT (-123.0387747 49.23370058)
123,2017-02-21,KILLARNEY ST AND E 41ST AV,111,rain,,True,True,False,True,True,True,07:35 - 08:35,,5.0,18.0,4.0,6.0,1202.0,,7.0,17.0,1.0,1.0,977.0,16:10 - 17:10,,24.0,22.0,,17.0,915.0,,12.0,15.0,,5.0,1155.0,,,,,,,,,,,,,,49.23297124,-123.0459205,POINT (-123.0459205 49.23297124)
124,2017-05-04,E 1ST AV AND GRANDVIEW VIADUCT,112,rain,,True,True,False,True,True,True,07:45 - 08:45,1.0,21.0,1002.0,4.0,19.0,1713.0,15.0,18.0,1708.0,1.0,25.0,1186.0,16:45 - 17:45,2.0,40.0,1607.0,1.0,19.0,1211.0,8.0,29.0,1617.0,4.0,47.0,1142.0,,,,,,,,,,,,,,49.26967185,-123.0773542,POINT (-123.0773542 49.26967185)
125,2017-02-22,CLARK DRIVE AND FRANCES ST,113,rain,,True,True,False,True,True,True,07:50 - 08:50,,,837.0,,14.0,19.0,6.0,16.0,715.0,,17.0,14.0,17:00 - 18:00,4.0,,854.0,,23.0,19.0,6.0,16.0,1013.0,,19.0,14.0,,,,,,,,,,,,,,49.27947128,-123.0771483,POINT (-123.0771483 49.27947128)
126,2017-06-15,MANITOBA ST AND W 1ST AV,114,rain,,True,True,False,True,True,True,08:00 - 09:00,1.0,35.0,43.0,34.0,17.0,249.0,5.0,83.0,103.0,36.0,74.0,159.0,16:55 - 17:55,,77.0,57.0,33.0,32.0,450.0,,115.0,111.0,31.0,144.0,281.0,,,,,,,,,,,,,,49.27022457,-123.1065339,POINT (-123.1065339 49.27022457)
127,2017-08-10,MANITOBA ST AND W 1ST AV,114,sunny,,True,True,False,True,True,True,07:55 - 08:55,11.0,42.0,50.0,80.0,35.0,219.0,14.0,96.0,92.0,74.0,81.0,147.0,17:00 - 18:00,12.0,167.0,62.0,117.0,149.0,391.0,25.0,177.0,106.0,105.0,235.0,254.0,,,,,,,,,,,,,,49.27022457,-123.1065339,POINT (-123.1065339 49.27022457)
128,2017-07-27,W 14TH AV AND COLUMBIA ST,115,sunny,,True,True,False,True,True,True,08:00 - 09:00,,10.0,10.0,27.0,6.0,45.0,6.0,17.0,29.0,18.0,11.0,3.0,16:05 - 17:05,2.0,10.0,18.0,11.0,5.0,29.0,4.0,16.0,21.0,16.0,12.0,36.0,,,,,,,,,,,,,,49.25854264,-123.1096294,POINT (-123.1096294 49.25854264)
129,2017-04-13,W 2ND AV AND COLUMBIA ST,116,rain,,True,True,False,True,True,True,07:50 - 08:50,,16.0,65.0,3.0,34.0,1251.0,4.0,42.0,119.0,2.0,52.0,1373.0,16:25 - 17:25,3.0,70.0,96.0,3.0,75.0,1392.0,10.0,67.0,231.0,1.0,62.0,1834.0,,,,,,,,,,,,,,49.26929556,-123.1094187,POINT (-123.1094187 49.26929556)
