Geom,INTERSECTION,URL,Sub_URL
"{""coordinates"": [-123.141809607965, 49.2872536194767], ""type"": ""Point""}",DENMAN ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#110612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0110612.htm
"{""coordinates"": [-123.141809607965, 49.2872536194767], ""type"": ""Point""}",DENMAN ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#110612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0110612.htm
"{""coordinates"": [-123.141809607965, 49.2872536194767], ""type"": ""Point""}",DENMAN ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#110612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0110612.htm
"{""coordinates"": [-123.141809607965, 49.2872536194767], ""type"": ""Point""}",DENMAN ST AND DAVIE ST,https://app.vancouver.ca/vanmapmtc_net/#110612,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0110612.htm
"{""coordinates"": [-123.142375266764, 49.2868790216579], ""type"": ""Point""}",DENMAN ST AND BEACH AV,https://app.vancouver.ca/vanmapmtc_net/#110617,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0110617.htm
"{""coordinates"": [-123.142375266764, 49.2868790216579], ""type"": ""Point""}",DENMAN ST AND BEACH AV,https://app.vancouver.ca/vanmapmtc_net/#110617,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0110617.htm
"{""coordinates"": [-123.142375266764, 49.2868790216579], ""type"": ""Point""}",DENMAN ST AND BEACH AV,https://app.vancouver.ca/vanmapmtc_net/#110617,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0110617.htm
"{""coordinates"": [-123.102209901362, 49.2760606702897], ""type"": ""Point""}",QUEBEC ST AND PACIFIC BOULEVARD,https://app.vancouver.ca/vanmapmtc_net/#111001,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0111001.htm
"{""coordinates"": [-123.128866203064, 49.2886175797536], ""type"": ""Point""}",BROUGHTON ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#116601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0116601.htm
"{""coordinates"": [-123.124910037044, 49.2894316374984], ""type"": ""Point""}",JERVIS ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#117590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2007/0117590.htm
"{""coordinates"": [-123.138120118754, 49.2806896774503], ""type"": ""Point""}",JERVIS ST AND PACIFIC ST,https://app.vancouver.ca/vanmapmtc_net/#117616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0117616.htm
"{""coordinates"": [-123.138120118754, 49.2806896774503], ""type"": ""Point""}",JERVIS ST AND PACIFIC ST,https://app.vancouver.ca/vanmapmtc_net/#117616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0117616.htm
"{""coordinates"": [-123.138120118754, 49.2806896774503], ""type"": ""Point""}",JERVIS ST AND PACIFIC ST,https://app.vancouver.ca/vanmapmtc_net/#117616,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0117616.htm
"{""coordinates"": [-123.125916241752, 49.2867085005403], ""type"": ""Point""}",BUTE ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#118601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0118601.htm
"{""coordinates"": [-123.125916241752, 49.2867085005403], ""type"": ""Point""}",BUTE ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#118601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2008/0118601.htm
"{""coordinates"": [-123.125916241752, 49.2867085005403], ""type"": ""Point""}",BUTE ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#118601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0118601.htm
"{""coordinates"": [-123.125916241752, 49.2867085005403], ""type"": ""Point""}",BUTE ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#118601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0118601.htm
"{""coordinates"": [-123.125916241752, 49.2867085005403], ""type"": ""Point""}",BUTE ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#118601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0118601.htm
"{""coordinates"": [-123.125916241752, 49.2867085005403], ""type"": ""Point""}",BUTE ST AND ALBERNI ST,https://app.vancouver.ca/vanmapmtc_net/#118601,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0118601.htm
"{""coordinates"": [-123.126979737144, 49.2860047424628], ""type"": ""Point""}",BUTE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#118602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0118602.htm
"{""coordinates"": [-123.126979737144, 49.2860047424628], ""type"": ""Point""}",BUTE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#118602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0118602.htm
"{""coordinates"": [-123.126979737144, 49.2860047424628], ""type"": ""Point""}",BUTE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#118602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0118602.htm
"{""coordinates"": [-123.126979737144, 49.2860047424628], ""type"": ""Point""}",BUTE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#118602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0118602.htm
"{""coordinates"": [-123.126979737144, 49.2860047424628], ""type"": ""Point""}",BUTE ST AND ROBSON ST,https://app.vancouver.ca/vanmapmtc_net/#118602,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0118602.htm
"{""coordinates"": [-123.119139467411, 49.2883589806411], ""type"": ""Point""}",THURLOW ST AND W CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#119589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0119589.htm
"{""coordinates"": [-123.119139467411, 49.2883589806411], ""type"": ""Point""}",THURLOW ST AND W CORDOVA ST,https://app.vancouver.ca/vanmapmtc_net/#119589,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0119589.htm
"{""coordinates"": [-123.119783775682, 49.2879333983664], ""type"": ""Point""}",THURLOW ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#119590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0119590.htm
"{""coordinates"": [-123.119783775682, 49.2879333983664], ""type"": ""Point""}",THURLOW ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#119590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0119590.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2011/0119600.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0119600.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0119600.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0119600.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0119600.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1997/0119600.htm
"{""coordinates"": [-123.12312337392, 49.2857244914747], ""type"": ""Point""}",THURLOW ST AND W GEORGIA ST,https://app.vancouver.ca/vanmapmtc_net/#119600,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0119600.htm
"{""coordinates"": [-123.125879717617, 49.2839009035458], ""type"": ""Point""}",THURLOW ST AND HARO ST,https://app.vancouver.ca/vanmapmtc_net/#119603,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0119603.htm
"{""coordinates"": [-123.125879717617, 49.2839009035458], ""type"": ""Point""}",THURLOW ST AND HARO ST,https://app.vancouver.ca/vanmapmtc_net/#119603,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0119603.htm
"{""coordinates"": [-123.125879717617, 49.2839009035458], ""type"": ""Point""}",THURLOW ST AND HARO ST,https://app.vancouver.ca/vanmapmtc_net/#119603,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0119603.htm
"{""coordinates"": [-123.125879717617, 49.2839009035458], ""type"": ""Point""}",THURLOW ST AND HARO ST,https://app.vancouver.ca/vanmapmtc_net/#119603,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0119603.htm
"{""coordinates"": [-123.125879717617, 49.2839009035458], ""type"": ""Point""}",THURLOW ST AND HARO ST,https://app.vancouver.ca/vanmapmtc_net/#119603,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0119603.htm
"{""coordinates"": [-123.117023469563, 49.2871228036372], ""type"": ""Point""}",BURRARD ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#120590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2010/0120590.htm
"{""coordinates"": [-123.117023469563, 49.2871228036372], ""type"": ""Point""}",BURRARD ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#120590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0120590.htm
"{""coordinates"": [-123.117023469563, 49.2871228036372], ""type"": ""Point""}",BURRARD ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#120590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0120590.htm
"{""coordinates"": [-123.117023469563, 49.2871228036372], ""type"": ""Point""}",BURRARD ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#120590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0120590.htm
"{""coordinates"": [-123.117023469563, 49.2871228036372], ""type"": ""Point""}",BURRARD ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#120590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0120590.htm
"{""coordinates"": [-123.117023469563, 49.2871228036372], ""type"": ""Point""}",BURRARD ST AND W HASTINGS ST,https://app.vancouver.ca/vanmapmtc_net/#120590,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0120590.htm
"{""coordinates"": [-123.117828709002, 49.2865884422055], ""type"": ""Point""}",BURRARD ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#120592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0120592.htm
"{""coordinates"": [-123.117828709002, 49.2865884422055], ""type"": ""Point""}",BURRARD ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#120592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0120592.htm
"{""coordinates"": [-123.117828709002, 49.2865884422055], ""type"": ""Point""}",BURRARD ST AND W PENDER ST,https://app.vancouver.ca/vanmapmtc_net/#120592,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0120592.htm
"{""coordinates"": [-123.124403841864, 49.282240666813], ""type"": ""Point""}",BURRARD ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#120604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0120604.htm
"{""coordinates"": [-123.124403841864, 49.282240666813], ""type"": ""Point""}",BURRARD ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#120604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0120604.htm
"{""coordinates"": [-123.124403841864, 49.282240666813], ""type"": ""Point""}",BURRARD ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#120604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0120604.htm
"{""coordinates"": [-123.124403841864, 49.282240666813], ""type"": ""Point""}",BURRARD ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#120604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0120604.htm
"{""coordinates"": [-123.124403841864, 49.282240666813], ""type"": ""Point""}",BURRARD ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#120604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0120604.htm
"{""coordinates"": [-123.124403841864, 49.282240666813], ""type"": ""Point""}",BURRARD ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#120604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0120604.htm
"{""coordinates"": [-123.145499141585, 49.2706609954056], ""type"": ""Point""}",BURRARD ST AND W 1ST AV,https://app.vancouver.ca/vanmapmtc_net/#120634,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0120634.htm
"{""coordinates"": [-123.145499141585, 49.2706609954056], ""type"": ""Point""}",BURRARD ST AND W 1ST AV,https://app.vancouver.ca/vanmapmtc_net/#120634,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2001/0120634.htm
"{""coordinates"": [-123.145499141585, 49.2706609954056], ""type"": ""Point""}",BURRARD ST AND W 1ST AV,https://app.vancouver.ca/vanmapmtc_net/#120634,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1999/0120634.htm
"{""coordinates"": [-123.145499141585, 49.2706609954056], ""type"": ""Point""}",BURRARD ST AND W 1ST AV,https://app.vancouver.ca/vanmapmtc_net/#120634,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1996/0120634.htm
"{""coordinates"": [-123.145645520735, 49.268026679519], ""type"": ""Point""}",BURRARD ST AND W 4TH AV,https://app.vancouver.ca/vanmapmtc_net/#120640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0120640.htm
"{""coordinates"": [-123.145645520735, 49.268026679519], ""type"": ""Point""}",BURRARD ST AND W 4TH AV,https://app.vancouver.ca/vanmapmtc_net/#120640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0120640.htm
"{""coordinates"": [-123.145645520735, 49.268026679519], ""type"": ""Point""}",BURRARD ST AND W 4TH AV,https://app.vancouver.ca/vanmapmtc_net/#120640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0120640.htm
"{""coordinates"": [-123.145645520735, 49.268026679519], ""type"": ""Point""}",BURRARD ST AND W 4TH AV,https://app.vancouver.ca/vanmapmtc_net/#120640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0120640.htm
"{""coordinates"": [-123.145645520735, 49.268026679519], ""type"": ""Point""}",BURRARD ST AND W 4TH AV,https://app.vancouver.ca/vanmapmtc_net/#120640,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0120640.htm
"{""coordinates"": [-123.145724142, 49.2646253557773], ""type"": ""Point""}",BURRARD ST AND W 8TH AV,https://app.vancouver.ca/vanmapmtc_net/#120648,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0120648.htm
"{""coordinates"": [-123.145863421114, 49.2608880059052], ""type"": ""Point""}",BURRARD ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#120670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0120670.htm
"{""coordinates"": [-123.145863421114, 49.2608880059052], ""type"": ""Point""}",BURRARD ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#120670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0120670.htm
"{""coordinates"": [-123.145863421114, 49.2608880059052], ""type"": ""Point""}",BURRARD ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#120670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0120670.htm
"{""coordinates"": [-123.145863421114, 49.2608880059052], ""type"": ""Point""}",BURRARD ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#120670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0120670.htm
"{""coordinates"": [-123.145863421114, 49.2608880059052], ""type"": ""Point""}",BURRARD ST AND W 12TH AV,https://app.vancouver.ca/vanmapmtc_net/#120670,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0120670.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0124604.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0124604.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0124604.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2003/0124604.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0124604.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0124604.htm
"{""coordinates"": [-123.123382954786, 49.2815805738358], ""type"": ""Point""}",HORNBY ST AND SMITHE ST,https://app.vancouver.ca/vanmapmtc_net/#124604,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0124604.htm
"{""coordinates"": [-123.124974275975, 49.280528048379], ""type"": ""Point""}",HORNBY ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#124606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2006/0124606.htm
"{""coordinates"": [-123.124974275975, 49.280528048379], ""type"": ""Point""}",HORNBY ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#124606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2004/0124606.htm
"{""coordinates"": [-123.124974275975, 49.280528048379], ""type"": ""Point""}",HORNBY ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#124606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0124606.htm
"{""coordinates"": [-123.124974275975, 49.280528048379], ""type"": ""Point""}",HORNBY ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#124606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0124606.htm
"{""coordinates"": [-123.124974275975, 49.280528048379], ""type"": ""Point""}",HORNBY ST AND NELSON ST,https://app.vancouver.ca/vanmapmtc_net/#124606,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1995/0124606.htm
"{""coordinates"": [-123.141019662936, 49.2636374273247], ""type"": ""Point""}",FIR ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#124650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2009/0124650.htm
"{""coordinates"": [-123.141019662936, 49.2636374273247], ""type"": ""Point""}",FIR ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#124650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2005/0124650.htm
"{""coordinates"": [-123.141019662936, 49.2636374273247], ""type"": ""Point""}",FIR ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#124650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2002/0124650.htm
"{""coordinates"": [-123.141019662936, 49.2636374273247], ""type"": ""Point""}",FIR ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#124650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/2000/0124650.htm
"{""coordinates"": [-123.141019662936, 49.2636374273247], ""type"": ""Point""}",FIR ST AND W BROADWAY,https://app.vancouver.ca/vanmapmtc_net/#124650,https://app.vancouver.ca/vanmapmtc_net/diagrams/reports/1998/0124650.htm
